DAY_ID,ACCOUNT_DIM_ID,DAILY_BALANCE_AMT,EFF_DT,END_DT
2023-09-11,4549,1536.19,2019-06-26,2023-04-14
2023-06-08,70811,837.41,2019-04-11,
2023-04-11,33,3489.58,2016-09-23,
2023-08-02,91926,5326.29,2020-07-23,
2023-12-09,22282,5986.47,2022-03-03,
2023-12-13,18671,7312.34,2021-03-22,
2023-11-16,95898,9930.94,2022-07-19,
2023-10-30,98680,3244.57,2021-12-27,
2023-04-23,40151,3320.0,2018-01-08,
2023-07-06,71922,5294.2,2022-08-08,
2023-05-17,52740,6172.4,2017-10-07,
2023-08-07,91689,4535.49,2016-02-07,
2023-08-22,17014,1286.49,2018-12-27,
2023-10-27,20323,3000.74,2016-09-07,
2023-07-31,725,4456.32,2021-11-17,2023-02-23
2023-01-28,86002,9869.97,2018-07-12,
2023-06-22,69726,1872.33,2016-04-04,
2023-05-28,34215,6998.33,2022-11-21,
2023-01-02,15641,9046.66,2020-08-21,
2023-08-06,81789,8398.31,2017-11-06,2023-05-18
2023-09-23,2448,964.86,2015-09-16,
2023-10-30,91690,4755.22,2022-09-14,
2023-01-23,84174,6105.26,2016-06-28,
2023-07-16,62653,4967.95,2020-09-02,2023-12-05
2023-07-04,9773,1402.63,2015-01-31,
2023-08-23,26848,5125.61,2022-08-20,
2023-06-02,20004,5302.57,2019-11-30,
2023-11-05,5325,2681.0,2022-11-12,
2023-09-07,28013,9094.67,2022-08-27,
2023-04-11,37443,5091.12,2018-04-18,
2023-01-15,39881,4022.36,2021-04-26,
2023-09-09,81066,8559.53,2022-03-15,2023-03-07
2023-04-04,92887,5126.94,2021-08-05,
2023-01-09,31011,9272.24,2018-06-06,
2023-03-12,97766,7806.19,2019-06-01,
2023-09-25,14190,8579.81,2020-04-01,
2023-07-07,54681,5838.05,2018-12-16,
2023-05-28,7083,4732.4,2019-07-20,
2023-05-08,37763,3150.18,2017-05-20,2023-08-03
2023-01-06,42801,9884.02,2021-05-31,2023-08-16
2023-01-31,76595,5488.36,2018-12-30,2023-04-02
2023-08-23,35292,8416.17,2016-11-22,
2023-01-02,66369,5746.49,2017-04-29,
2023-12-27,94238,4746.22,2019-10-05,
2023-10-22,56809,1785.79,2016-08-28,2023-12-24
2023-07-11,37412,1681.98,2022-08-04,2023-09-11
2023-12-18,67377,1186.74,2016-01-21,
2023-04-06,19057,2585.86,2021-08-01,
2023-10-24,59604,5959.86,2018-08-17,
2023-06-28,15806,4645.34,2021-05-20,
2023-02-08,91785,2560.68,2018-01-18,
2023-01-03,88429,6401.44,2020-05-15,
2023-10-29,21459,1724.81,2020-10-23,
2023-09-11,50456,1118.81,2022-09-08,
2023-03-26,10601,4999.7,2021-07-27,
2023-01-20,70745,4480.82,2021-01-03,
2023-01-05,74957,8446.54,2021-05-25,
2023-04-10,85754,1993.27,2021-09-24,
2023-06-22,1227,9075.82,2021-04-04,
2023-07-24,10837,7426.68,2018-09-10,
2023-11-25,3408,4249.16,2020-08-20,
2023-12-18,94860,2014.47,2018-03-17,
2023-12-12,39276,2308.8,2021-06-25,
2023-07-03,4700,5224.8,2022-01-01,
2023-04-29,74403,5975.48,2017-06-04,
2023-09-07,26807,330.44,2020-07-14,
2023-05-31,63400,7403.18,2015-02-14,
2023-04-27,70623,5064.61,2016-03-17,
2023-03-26,15161,5606.56,2020-05-23,
2023-05-08,85160,6910.36,2017-03-14,
2023-04-09,94842,5756.53,2016-11-30,2023-07-24
2023-07-19,50748,5274.79,2017-10-31,
2023-01-16,5837,1037.43,2021-11-22,
2023-12-18,34980,1478.83,2015-01-27,
2023-12-15,11050,6485.53,2015-06-09,
2023-01-11,65171,443.92,2021-08-06,
2023-09-22,32129,4132.54,2016-11-25,
2023-10-31,59380,9877.53,2020-07-17,2023-09-30
2023-02-13,98109,2282.49,2015-09-24,
2023-11-29,12867,6951.87,2016-12-13,
2023-05-06,28257,3113.19,2019-12-18,
2023-07-23,45426,7035.54,2021-06-21,
2023-06-12,82030,7418.98,2021-11-03,
2023-08-24,54368,8258.62,2019-01-15,
2023-05-15,1242,6286.77,2018-04-13,
2023-04-17,65357,1490.9,2021-02-12,
2023-06-01,76498,9884.39,2015-08-20,
2023-02-11,99485,6286.75,2020-02-07,
2023-05-03,98005,9612.83,2015-12-22,
2023-01-24,47207,6845.33,2018-12-11,
2023-03-12,3100,1596.76,2016-09-02,
2023-07-23,35048,4289.73,2018-10-22,
2023-07-01,26038,7634.65,2022-02-25,
2023-02-27,67184,6073.28,2016-04-26,
2023-08-13,67942,8193.96,2016-04-24,
2023-04-24,70307,2715.01,2016-01-16,
2023-06-16,56518,7790.0,2015-08-11,2023-05-13
2023-04-12,21809,8611.74,2022-05-27,
2023-05-29,73818,2749.79,2016-04-18,
2023-02-11,18883,7185.52,2020-04-11,
2023-12-03,96093,6699.17,2019-08-03,
2023-10-31,99068,161.8,2019-07-21,2023-07-14
2023-11-07,80076,8212.73,2017-08-21,
2023-05-27,84762,1703.03,2019-07-19,
2023-09-07,24330,4433.59,2018-01-29,
2023-01-24,42633,1358.95,2017-07-30,
2023-05-22,94146,3601.29,2017-08-31,
2023-11-22,44398,6569.71,2016-04-14,
2023-11-07,23563,776.89,2018-04-24,
2023-03-31,87391,4591.94,2016-07-16,2023-03-13
2023-09-29,63092,4659.69,2019-06-16,
2023-06-22,94680,2606.64,2018-03-25,
2023-11-28,93785,5587.19,2020-11-25,
2023-05-24,30317,5810.83,2018-02-09,
2023-10-02,26650,5038.0,2020-01-22,
2023-04-07,52596,7559.26,2019-08-23,2023-05-21
2023-04-22,55063,3818.62,2018-11-15,
2023-10-02,36430,3095.95,2019-08-04,
2023-10-27,55844,2637.53,2019-08-12,
2023-02-06,14423,2473.55,2016-01-19,
2023-10-26,97662,6253.5,2019-09-01,
2023-04-24,23985,5565.94,2015-10-11,
2023-07-26,43349,6339.76,2022-08-10,
2023-01-19,48642,4324.71,2019-06-18,
2023-01-22,57186,5318.61,2016-07-31,
2023-08-09,94502,8485.86,2020-07-14,
2023-12-08,7111,3787.21,2019-09-05,
2023-07-07,4400,2482.38,2019-07-03,
2023-02-16,62736,5724.13,2022-11-01,
2023-12-22,58465,861.55,2016-10-10,
2023-04-21,21860,4782.17,2018-02-22,
2023-08-27,43449,8035.72,2018-05-01,
2023-10-15,3608,4837.77,2018-03-02,
2023-03-14,57858,9188.55,2016-12-09,
2023-12-24,38195,7056.27,2021-04-13,
2023-04-23,32686,228.84,2022-07-26,
2023-08-06,72627,2535.89,2021-11-13,
2023-10-08,60284,4689.91,2016-12-25,2023-09-30
2023-09-19,60898,3962.84,2022-01-21,2023-06-17
2023-07-19,28209,3883.23,2016-12-20,
2023-09-29,26780,984.58,2021-02-02,
2023-08-16,68244,4137.68,2019-02-18,
2023-06-21,29957,9515.36,2017-03-10,
2023-03-24,74756,4980.34,2018-04-23,
2023-04-02,18211,2823.71,2022-08-17,
2023-11-12,38816,2219.32,2017-04-04,
2023-02-09,75099,1456.71,2017-05-22,
2023-10-01,421,6250.19,2021-12-14,
2023-05-20,71506,394.52,2017-08-29,
2023-10-08,84549,6615.9,2015-11-30,
2023-03-16,87358,192.25,2020-02-21,
2023-12-30,76749,3982.28,2022-02-10,
2023-08-30,49670,8008.31,2015-09-03,
2023-12-16,28362,4336.79,2015-12-01,
2023-09-15,57140,3082.81,2015-04-07,
2023-02-17,77927,7095.67,2017-01-24,
2023-11-18,31145,4189.93,2018-04-13,
2023-10-31,32821,8191.34,2019-04-04,
2023-05-28,21608,6533.23,2019-03-25,2023-09-05
2023-04-28,18010,7108.07,2016-05-12,
2023-07-16,44781,8153.34,2016-01-03,
2023-10-09,77958,5893.38,2017-01-10,
2023-08-27,15972,700.31,2021-01-25,
2023-01-21,67650,6079.57,2020-04-30,
2023-02-19,64210,2495.52,2018-12-12,
2023-03-01,72952,8025.42,2022-02-26,
2023-10-30,18122,4765.75,2017-10-19,
2023-10-15,83365,3968.03,2018-05-26,
2023-05-15,13142,7270.68,2021-05-17,2023-02-10
2023-09-05,71559,3695.3,2015-10-14,
2023-10-19,80343,2710.76,2022-09-16,
2023-09-16,21713,6885.49,2021-06-08,
2023-07-16,69069,3468.4,2016-03-05,
2023-04-05,22722,2725.46,2020-06-12,
2023-04-02,36431,6233.76,2022-02-26,
2023-08-30,10820,1359.22,2022-06-20,
2023-11-24,60790,7311.09,2016-12-07,
2023-04-13,11945,5148.98,2017-02-27,
2023-03-06,88885,2348.47,2016-07-20,
2023-09-12,14798,1827.29,2016-02-29,
2023-02-03,11745,797.71,2019-12-29,
2023-11-20,77809,6148.72,2016-02-17,2023-06-27
2023-10-02,16146,4863.6,2019-02-10,
2023-10-07,2245,8472.02,2015-03-23,
2023-12-27,85364,8637.7,2019-02-16,
2023-01-04,51035,7853.37,2021-05-20,
2023-04-01,22151,8407.31,2015-12-27,
2023-09-28,16011,3291.53,2016-04-20,
2023-10-02,11652,5778.23,2019-05-20,
2023-12-29,57669,1169.8,2020-07-06,
2023-08-11,74110,3818.59,2016-08-01,
2023-11-10,19955,621.53,2020-03-18,
2023-03-06,21560,7223.67,2019-01-22,
2023-11-05,24932,6780.28,2020-01-31,
2023-01-13,72273,1219.76,2019-11-12,
2023-11-01,25009,5075.07,2017-11-22,
2023-08-23,4108,9254.26,2018-11-24,
2023-03-02,17525,5553.64,2018-09-29,
2023-12-20,78431,8522.68,2020-02-16,
2023-09-04,58900,967.5,2016-07-14,
2023-01-05,47640,3879.9,2019-11-08,
2023-10-23,38440,4228.11,2015-02-22,
2023-06-12,59347,6003.09,2020-12-29,
2023-02-12,99296,6906.14,2020-07-09,
2023-09-28,79953,8269.42,2016-08-16,2023-02-22
2023-04-11,99848,7112.14,2019-04-14,
2023-08-03,18567,4483.74,2017-04-24,
2023-04-15,59704,9398.33,2022-01-13,
2023-06-30,25377,4820.32,2018-01-02,
2023-05-03,725,1392.92,2017-10-03,
2023-11-22,44503,7859.38,2016-05-11,
2023-12-17,56048,1277.97,2022-04-23,
2023-01-17,93941,4529.74,2019-10-24,
2023-09-13,18673,7364.69,2017-06-13,
2023-03-31,86148,7936.23,2020-10-03,
2023-10-08,98506,5663.48,2017-06-08,
2023-07-18,46136,5769.85,2020-01-17,
2023-09-15,54748,8302.32,2020-12-23,
2023-05-12,65419,1519.38,2016-06-11,
2023-03-08,20503,8769.44,2016-12-03,
2023-01-01,26337,8444.56,2018-02-21,
2023-06-08,38682,7227.05,2017-08-20,
2023-05-19,61841,4878.17,2021-12-19,
2023-06-05,23642,5451.27,2021-06-29,
2023-10-28,10785,9304.71,2020-10-17,
2023-04-29,90161,7124.54,2018-05-20,2023-12-08
2023-11-30,64763,1021.45,2018-06-02,2023-03-02
2023-03-07,85080,6696.05,2021-02-14,
2023-11-28,98257,9716.85,2017-05-16,
2023-10-04,98444,9778.14,2022-01-05,
2023-03-14,18972,9056.62,2022-01-28,
2023-01-07,27784,5315.1,2018-02-17,
2023-02-15,942,3582.43,2018-09-01,
2023-08-03,94713,9398.6,2017-06-02,
2023-10-24,55010,553.37,2016-01-11,
2023-03-01,14704,6432.78,2018-06-15,
2023-11-25,38376,664.05,2022-05-13,
2023-02-18,5975,257.13,2015-08-01,
2023-01-05,9241,4039.47,2018-05-20,
2023-05-02,83946,785.85,2015-09-11,
2023-06-07,66679,7824.57,2016-05-06,
2023-06-17,41276,9812.24,2021-03-19,
2023-04-25,25491,2625.17,2020-08-31,
2023-02-17,89290,8413.9,2020-04-19,
2023-07-17,69743,7403.24,2018-03-03,
2023-05-27,85866,1905.7,2019-06-01,
2023-07-12,49852,2500.82,2018-01-04,2023-06-13
2023-04-18,14415,2783.79,2020-10-09,
2023-02-27,3442,6054.76,2022-01-31,
2023-12-01,38541,1727.04,2020-08-13,
2023-11-20,32721,2492.55,2017-10-05,
2023-10-12,87685,2609.02,2021-06-16,
2023-10-28,3166,2296.09,2020-12-27,
2023-11-17,75103,562.77,2020-05-08,
2023-09-10,32046,8280.0,2022-03-23,
2023-07-25,42124,7050.69,2018-05-25,
2023-10-08,90402,7437.15,2018-06-24,
2023-03-14,21654,5490.63,2018-10-04,
2023-05-20,58247,5895.58,2019-03-15,
2023-04-21,42481,9350.11,2019-12-22,
2023-11-26,91278,2344.38,2022-11-18,
2023-04-06,19416,6633.05,2015-02-14,
2023-08-26,43558,970.94,2021-03-22,
2023-03-09,8238,508.43,2022-03-21,
2023-03-14,43815,8164.93,2016-08-13,
2023-08-02,87912,1771.02,2022-10-02,
2023-07-15,7259,8752.26,2018-04-12,2023-06-28
2023-04-05,82220,567.76,2018-11-27,
2023-11-16,54457,9142.07,2015-05-21,
2023-06-26,18215,9643.8,2016-03-19,
2023-04-29,9506,1094.87,2019-07-14,
2023-11-28,18898,2513.23,2015-07-06,
2023-06-25,67037,5602.43,2022-09-01,
2023-11-27,47396,451.83,2020-08-20,
2023-05-10,3713,238.38,2020-09-06,
2023-08-21,39398,3456.44,2015-05-13,
2023-07-01,42595,8032.18,2019-04-27,
2023-03-30,84338,8338.41,2017-11-28,
2023-10-17,93159,8833.7,2018-01-08,
2023-08-10,10221,793.59,2020-12-25,
2023-03-09,55583,6824.09,2017-11-21,
2023-06-01,73506,2221.17,2020-06-16,
2023-08-05,41566,6874.41,2020-05-14,
2023-07-29,27378,288.15,2016-05-20,2023-01-10
2023-02-07,19507,6702.08,2018-06-22,
2023-01-05,89050,606.38,2022-04-01,
2023-12-09,36640,5047.4,2018-05-03,
2023-12-22,34513,6214.07,2020-05-01,
2023-09-05,51793,3201.54,2022-12-04,
2023-10-26,13551,3432.48,2017-10-27,
2023-08-19,83697,2852.86,2021-01-12,
2023-01-09,52364,7033.56,2018-09-18,2023-10-18
2023-04-03,87778,8274.62,2019-09-11,
2023-01-28,19085,2836.04,2016-09-04,
2023-09-07,52079,7793.69,2021-08-26,
2023-04-12,64396,6300.36,2016-02-19,
2023-08-03,66975,3233.23,2018-09-18,
2023-07-14,54773,5349.19,2015-05-09,
2023-07-13,95124,869.82,2020-01-28,2023-11-06
2023-11-09,21258,2891.99,2017-07-10,
2023-10-18,98688,943.21,2018-07-14,
2023-10-29,7393,7977.0,2022-12-24,
2023-07-23,2162,8509.19,2021-06-12,
2023-05-19,54395,4630.34,2017-09-04,
2023-11-14,75216,578.01,2019-07-17,
2023-06-22,29570,8268.28,2022-07-16,
2023-12-16,61886,329.89,2022-12-22,
2023-05-30,97237,7920.84,2020-03-03,
2023-10-21,23607,532.6,2019-02-24,
2023-10-13,54830,8926.66,2015-02-02,
2023-08-13,47926,6384.71,2022-08-09,
2023-08-28,77917,7858.87,2017-10-24,
2023-12-31,96756,9199.35,2022-03-09,
2023-03-04,83958,2264.25,2019-09-19,
2023-10-02,54723,3908.08,2015-04-14,
2023-10-22,11775,4151.66,2015-09-16,
2023-02-14,60488,4478.97,2018-04-03,
2023-07-14,41897,7012.45,2020-03-28,2023-01-20
2023-10-15,48329,6245.7,2018-05-27,
2023-10-22,60738,7002.19,2017-04-09,
2023-06-08,86159,5399.63,2019-11-30,2023-05-12
2023-09-28,44813,3666.72,2015-08-10,
2023-05-23,38253,4398.97,2015-03-18,
2023-09-19,86607,4309.33,2015-08-21,
2023-05-25,89911,2615.18,2015-08-15,
2023-10-17,27663,3334.91,2021-03-30,
2023-07-30,91811,3576.2,2015-02-24,2023-12-28
2023-04-04,39373,9334.27,2018-04-10,
2023-03-27,85334,6114.45,2015-05-26,
2023-12-21,80135,5491.95,2020-11-14,
2023-04-12,73119,4010.34,2022-02-27,
2023-08-09,75350,2410.41,2018-09-02,
2023-05-07,94656,9944.98,2016-10-26,
2023-05-02,38153,5205.12,2018-07-05,
2023-11-23,81765,1207.99,2016-12-24,
2023-01-02,79154,956.82,2020-06-23,
2023-11-04,40449,1446.32,2022-05-18,
2023-02-20,35818,7118.94,2016-10-11,
2023-06-26,83796,1732.35,2021-11-20,
2023-06-17,60174,7023.52,2021-03-16,
2023-07-17,6580,8890.35,2017-06-28,
2023-03-13,15165,1511.25,2021-09-24,
2023-05-01,50939,8505.47,2017-12-07,
2023-06-02,70749,4541.33,2021-04-21,
2023-12-27,88965,4360.52,2018-12-24,
2023-04-01,90129,3497.07,2021-05-11,
2023-10-16,25988,8214.94,2021-07-31,
2023-06-05,6925,2438.5,2020-04-05,
2023-08-14,71650,3789.88,2015-11-23,2023-01-26
2023-10-08,46086,5565.41,2018-12-06,
2023-05-02,95039,5564.69,2021-05-10,
2023-08-25,36259,2629.07,2017-12-20,
2023-12-12,2053,7757.42,2022-03-18,
2023-08-23,9763,4130.22,2015-07-11,
2023-06-01,69936,2138.13,2016-02-10,
2023-10-26,66744,3195.74,2021-06-28,
2023-08-01,66117,6364.19,2017-02-27,
2023-12-14,97653,1978.36,2018-04-07,
2023-01-31,11402,5928.52,2021-03-04,
2023-04-01,83865,6543.96,2020-04-15,
2023-03-28,40070,9862.87,2019-05-17,
2023-04-14,86701,1868.13,2019-05-07,
2023-11-04,88672,8304.02,2017-03-20,
2023-05-18,75078,9647.24,2018-07-01,
2023-06-27,60407,632.62,2015-03-12,
2023-01-24,45810,8614.39,2020-08-24,
2023-08-18,92993,6678.14,2021-01-24,
2023-12-01,27333,9863.73,2020-10-30,
2023-09-03,47335,7936.11,2022-03-07,
2023-04-15,84683,3063.99,2021-11-13,
2023-07-30,67812,9248.73,2018-09-30,
2023-08-13,95496,4970.41,2018-02-27,
2023-04-25,60555,4997.17,2017-10-29,
2023-03-14,84560,652.12,2019-09-14,
2023-05-20,80797,4513.75,2020-03-04,
2023-02-27,97045,6204.42,2021-05-22,
2023-07-02,56078,4627.66,2019-03-09,
2023-03-09,32464,3637.7,2017-10-12,
2023-04-22,416,8076.67,2020-10-31,
2023-08-06,90799,3773.99,2017-10-08,
2023-12-11,84132,7020.75,2019-05-21,
2023-09-17,49496,3867.11,2022-11-09,
2023-12-31,95012,596.82,2019-10-14,
2023-12-04,36280,5359.36,2015-03-06,
2023-07-03,12195,8605.59,2018-10-09,
2023-04-19,2702,4939.81,2018-02-04,
2023-03-25,90049,2883.58,2020-08-23,
2023-11-18,87308,6713.69,2015-12-26,
2023-04-15,63360,6748.82,2017-03-01,
2023-06-19,88705,5713.27,2021-11-05,
2023-07-08,18753,9154.78,2020-06-24,
2023-09-04,10248,4568.83,2020-06-12,
2023-08-30,78667,7495.27,2020-11-04,
2023-10-20,25195,1407.07,2022-05-30,
2023-12-20,69094,5123.98,2022-06-06,
2023-04-29,41948,4825.47,2021-01-31,
2023-07-31,41423,9229.94,2022-08-24,
2023-12-11,64488,441.17,2016-05-26,
2023-10-19,91011,559.6,2022-10-04,
2023-02-06,80323,2575.75,2019-07-26,
2023-10-26,74746,6780.73,2016-03-15,
2023-05-29,35775,7569.82,2021-10-26,
2023-12-20,82933,9233.11,2015-09-12,
2023-09-21,19072,8221.17,2021-06-10,
2023-09-23,22876,3500.55,2017-03-27,
2023-09-29,58401,9692.74,2016-08-25,
2023-03-10,46397,6979.16,2022-02-03,
2023-10-10,70008,1442.7,2017-02-20,
2023-01-02,51178,5943.98,2017-04-26,
2023-09-24,16548,4333.93,2015-07-03,
2023-05-27,56770,768.44,2017-06-21,
2023-01-08,4669,2122.27,2018-07-07,
2023-10-19,42042,9691.54,2015-01-16,
2023-09-19,70816,6314.88,2018-05-19,
2023-03-11,50107,2780.67,2016-07-25,
2023-03-23,19011,6966.78,2020-08-21,
2023-07-17,83590,9945.34,2017-01-10,
2023-08-12,5604,8801.93,2016-10-14,
2023-11-28,33414,6420.14,2017-04-29,
2023-03-11,94046,8067.33,2021-04-02,
2023-06-08,32937,173.69,2021-08-03,
2023-10-07,42948,7208.91,2015-11-14,
2023-08-29,32434,2593.6,2017-05-08,
2023-01-21,54445,7864.24,2018-09-06,
2023-05-28,98757,5028.01,2015-08-15,
2023-08-22,48400,4981.42,2022-01-30,
2023-07-20,69282,3838.53,2021-10-01,
2023-08-14,20373,338.97,2020-04-27,
2023-09-28,96613,4446.7,2021-03-23,2024-01-01
2023-11-04,50920,425.42,2020-06-01,
2023-12-10,49147,5419.07,2018-10-17,
2023-04-01,80464,6700.83,2016-11-05,
2023-10-30,45585,6895.17,2015-06-14,2023-06-23
2023-12-17,88120,578.16,2019-10-25,
2023-11-01,66746,2120.08,2018-10-11,
2023-03-07,82799,3876.12,2020-01-21,
2023-06-21,95056,4709.94,2016-08-05,
2023-08-17,81732,109.75,2021-11-17,
2023-01-03,60023,970.61,2019-04-04,
2023-12-11,62147,2636.78,2018-04-04,
2023-10-24,9928,7851.61,2017-07-20,2023-12-03
2023-01-06,88496,9403.3,2015-02-27,
2023-07-30,61591,7918.96,2017-01-18,
2023-12-22,88467,2212.72,2015-03-03,
2023-10-18,779,1357.25,2017-12-10,
2023-05-31,91885,8925.89,2020-10-14,
2023-10-14,37769,3836.31,2016-12-17,
2023-11-09,3163,3182.35,2017-07-06,
2023-04-12,33401,6596.54,2022-12-20,
2023-03-19,77939,8880.68,2022-11-10,
2023-10-23,19009,4829.09,2017-05-08,
2023-03-09,27684,2132.11,2019-10-16,
2023-09-15,9132,5434.5,2022-09-26,
2023-11-26,51869,8674.12,2018-12-02,
2023-02-13,21839,8210.24,2022-08-25,
2023-06-20,20015,7328.38,2021-10-20,
2023-07-31,65309,4839.58,2017-08-22,
2023-01-11,60182,8703.54,2015-10-12,
2023-08-01,85989,7394.45,2022-09-07,2023-05-19
2023-11-09,87657,5222.08,2021-02-04,
2023-05-23,69681,2951.8,2020-04-12,2023-05-13
2023-02-04,10359,3289.63,2019-01-25,2023-02-10
2023-12-13,8691,8946.88,2017-04-21,
2023-09-01,86675,5808.26,2016-07-19,
2023-05-22,9174,157.28,2020-08-21,
2023-12-29,47745,1135.91,2018-12-05,
2023-06-22,41512,3318.65,2021-10-03,
2023-02-13,74082,816.41,2022-09-22,
2023-05-10,48902,2904.8,2017-07-26,
2023-06-09,87647,2885.03,2019-09-26,2023-07-27
2023-10-17,16129,9113.71,2021-08-17,
2023-02-14,39153,5113.07,2019-03-26,
2023-11-27,17059,4226.98,2016-11-20,
2023-06-07,45000,2620.99,2016-08-01,
2023-11-10,48423,7692.49,2016-09-05,
2023-03-20,13167,6723.71,2021-08-23,
2023-09-21,37952,8062.17,2016-10-18,
2023-05-03,32073,7319.94,2017-12-30,
2023-05-24,79323,3632.36,2021-05-23,2023-06-09
2023-02-17,59248,5568.41,2020-12-24,
2023-11-19,15634,1092.87,2015-02-06,
2023-01-10,61890,6638.58,2019-07-20,
2023-03-04,51368,3940.01,2017-06-28,
2023-02-23,43356,2751.46,2016-09-21,
2023-10-28,44304,1516.72,2019-12-07,
2023-01-08,40242,5889.66,2018-12-26,
2023-12-28,49250,2239.1,2018-04-21,
2023-07-13,93406,1962.72,2016-03-14,
2023-01-23,15913,1593.89,2022-08-06,
2023-07-26,97645,9467.2,2017-04-04,
2023-11-04,20576,3440.35,2017-11-17,
2023-10-07,35732,9535.36,2020-08-21,
2023-12-09,8697,4619.93,2019-01-13,
2023-12-18,89978,5823.63,2016-09-24,
2023-09-27,53208,6061.35,2022-04-19,
2023-04-28,66147,8631.17,2015-04-03,
2023-07-09,63544,4855.41,2015-03-06,
2023-11-19,52686,8557.46,2016-06-30,
2023-09-01,55106,9530.87,2016-08-05,2023-10-28
2023-08-25,91911,1872.51,2022-03-24,
2023-07-02,57548,572.58,2016-03-05,
2023-05-22,20858,2643.01,2020-01-04,
2023-10-21,67435,3930.47,2018-04-06,
2023-09-27,5686,5245.12,2021-09-26,2023-10-21
2023-12-28,7226,8506.63,2021-08-29,
2023-04-13,34270,2857.04,2022-02-06,
2023-07-23,32253,8615.3,2017-01-03,
2023-12-31,21929,2318.63,2021-01-18,
2023-10-18,76281,4297.25,2016-11-24,
2023-03-31,5420,4780.84,2020-09-02,
2023-11-18,84399,2344.17,2017-03-15,
2023-12-23,38852,4016.94,2016-09-01,2023-01-26
2023-01-09,26739,2559.54,2021-04-26,
2023-05-13,77003,8452.56,2016-02-16,
2023-03-30,12813,6192.2,2019-09-27,
2023-07-09,75736,8601.03,2021-07-10,
2023-03-07,14302,9904.63,2019-12-14,
2023-05-20,93469,5396.86,2022-05-06,
2023-09-20,60548,8332.11,2016-05-02,
2023-09-12,78835,2018.92,2017-06-05,2023-02-02
2023-09-21,38322,8773.56,2019-04-03,
2023-07-26,43614,7021.43,2021-10-10,
2023-08-12,21280,514.87,2018-06-24,
2023-09-14,14182,4461.31,2021-09-28,
2023-10-06,19405,6715.74,2020-11-06,
2023-11-17,98455,2815.95,2015-10-30,
2023-03-17,82442,7456.52,2020-10-20,
2023-02-02,84654,8835.19,2015-12-28,
2023-11-20,74620,4905.35,2021-09-16,
2023-03-23,63393,836.07,2015-12-13,
2023-04-07,10845,5200.89,2020-03-19,
2023-10-12,96819,8266.25,2022-10-05,2023-02-06
2023-07-19,28705,1269.1,2015-12-19,
2023-10-20,49114,4857.39,2018-10-09,
2023-06-25,88980,1171.43,2018-10-04,
2023-01-13,56613,150.49,2021-12-10,
2023-05-14,70588,1084.5,2019-08-14,
2023-05-06,52056,4971.34,2015-07-06,
2023-05-22,40449,4248.78,2016-07-30,2023-11-19
2023-08-20,13493,8780.38,2021-10-14,
2023-04-29,42605,3409.04,2020-08-04,
2023-04-22,4379,9001.67,2018-07-06,
2023-02-08,39824,7258.43,2015-07-10,
2023-01-05,26195,8036.75,2018-11-28,
2023-11-08,45733,3033.72,2022-06-22,
2023-10-11,13588,5497.91,2020-08-25,
2023-01-19,29093,3703.88,2022-06-12,
2023-05-13,33562,7265.93,2019-06-07,
2023-05-14,96507,7260.16,2019-08-17,
2023-11-08,81548,8302.39,2017-10-24,
2023-08-20,91905,8034.8,2019-07-11,
2023-10-27,38599,1330.47,2018-09-10,
2023-09-26,53351,7876.76,2018-08-20,
2023-02-23,51329,9632.87,2020-08-04,
2023-07-10,82479,2775.42,2021-01-22,2023-09-11
2023-10-19,16112,920.27,2020-08-12,
2023-11-07,47622,2069.01,2022-03-31,
2023-07-10,35442,944.83,2022-02-10,
2023-02-20,97533,1247.27,2018-09-02,
2023-08-24,87493,7118.01,2018-05-30,
2023-03-20,36562,2781.58,2020-02-27,
2023-02-09,28746,9107.16,2018-01-24,
2023-09-12,3825,8642.97,2019-10-25,
2023-05-29,62080,4819.7,2020-09-22,
2023-08-30,11919,4165.39,2022-10-08,
2023-10-13,70637,8353.93,2019-09-07,
2023-09-15,32497,9673.5,2016-11-14,
2023-04-01,73009,8325.74,2019-12-15,
2023-01-02,74320,213.61,2017-08-06,2023-11-23
2023-07-29,11517,8038.58,2017-04-21,
2023-11-15,87631,9000.83,2020-01-22,2023-12-04
2023-06-01,93293,5710.41,2019-12-31,
2023-05-29,17349,8682.08,2018-05-25,
2023-06-03,98278,170.62,2015-06-28,
2023-02-02,27643,4071.09,2020-04-03,
2023-10-18,18601,6397.12,2019-05-21,
2023-08-28,10527,1874.15,2015-02-03,
2023-10-16,77280,2748.91,2020-07-31,
2023-05-25,77668,4838.14,2020-02-29,
2023-04-15,43504,6102.76,2017-07-18,
2023-08-25,21039,6330.22,2019-09-30,
2023-10-11,8782,4581.46,2017-03-13,
2023-04-16,4287,4637.5,2016-11-11,
2023-02-18,96595,3896.77,2019-12-16,
2023-04-08,55823,6519.0,2016-02-04,2023-06-25
2023-04-12,89173,2615.3,2019-09-26,
2023-10-07,18404,4195.02,2017-01-06,
2023-12-09,53124,9112.99,2015-09-23,
2023-08-29,20951,8294.42,2020-08-05,
2023-04-09,54326,4067.56,2017-10-29,
2023-08-14,1083,9067.72,2018-05-03,
2023-01-22,38327,1052.31,2018-04-21,
2023-10-20,45685,4266.98,2018-02-13,
2023-02-07,62785,3314.68,2017-11-09,2023-10-20
2023-02-10,14039,4811.25,2021-09-07,
