DAY_ID,CUSTOMER_DIM_ID,POLICY_ID,POLICY_BALANCE_AMT,POLICY_STATUS,INSURANCE_POLICY_CASE_SIZE,EFF_DT,END_DT
2023-07-24,21063,POL_5,31990.14,Expired,18835.15,2019-08-26,
2023-12-22,7818,POL_53,30028.52,Active,41400.86,2017-09-05,
2023-09-12,17754,POL_1,40281.73,Expired,13833.4,2018-11-26,
2023-11-16,17333,POL_22,43461.34,Active,41407.46,2022-12-18,2023-05-15
2023-11-01,23916,POL_78,30084.42,Expired,22742.97,2018-09-07,
2023-04-10,780,POL_44,23445.08,Active,19472.81,2015-01-25,
2023-08-19,46485,POL_11,6520.27,Expired,38277.24,2022-10-25,
2023-09-08,17509,POL_14,20371.29,Active,9199.96,2020-01-21,
2023-09-05,29004,POL_78,28372.69,Active,40432.95,2015-11-19,
2023-11-19,13220,POL_6,26079.63,Expired,34498.04,2016-11-06,
2023-09-04,31507,POL_31,16743.18,Expired,13666.52,2020-08-08,
2023-04-19,8873,POL_47,20911.05,Active,40824.64,2021-07-20,
2023-11-03,22510,POL_25,35202.25,Active,22410.8,2022-07-22,
2023-02-05,1846,POL_54,33439.42,Active,18288.41,2017-04-26,
2023-12-11,23391,POL_26,26375.63,Expired,29566.13,2020-10-27,
2023-07-18,20711,POL_49,36242.47,Expired,28130.6,2017-07-03,
2023-09-01,25625,POL_30,44424.33,Active,47294.64,2021-09-05,
2023-07-17,29968,POL_92,17324.16,Expired,44682.22,2021-07-13,
2023-10-21,11193,POL_90,34835.37,Expired,40254.51,2018-12-31,
2023-11-27,17464,POL_69,28434.82,Expired,21112.17,2015-05-16,
2023-08-26,34151,POL_14,41774.87,Active,16541.35,2022-01-27,
2023-02-20,15081,POL_4,33789.12,Expired,24196.15,2020-01-04,
2023-09-16,13889,POL_90,43430.77,Expired,49768.19,2021-01-17,
2023-02-09,31922,POL_62,44216.84,Expired,26749.52,2020-08-08,
2023-01-10,43102,POL_63,11226.04,Active,43256.42,2019-07-30,
2023-09-29,28993,POL_15,36758.21,Expired,17677.75,2022-08-05,
2023-03-20,24867,POL_48,41305.01,Expired,27922.12,2021-04-03,
2023-11-23,16797,POL_10,49031.11,Active,10383.51,2019-07-13,
2023-02-28,9368,POL_48,42940.02,Active,15792.88,2021-02-17,
2023-03-16,29354,POL_74,47558.22,Expired,17377.32,2016-02-19,
2023-05-05,22719,POL_100,10941.98,Active,16887.73,2015-02-19,
2023-03-14,4318,POL_30,38731.6,Expired,10820.5,2018-11-02,
2023-12-06,8628,POL_78,30479.63,Active,47464.27,2019-05-05,
2023-09-25,43654,POL_57,21998.42,Expired,26733.63,2015-05-21,
2023-02-17,43597,POL_21,19084.0,Active,27521.43,2021-03-28,
2023-11-05,36093,POL_15,16872.99,Expired,31662.55,2016-07-01,
2023-09-26,16346,POL_75,27610.53,Expired,47188.2,2020-11-06,2023-08-08
2023-01-08,10345,POL_3,44295.5,Expired,30449.74,2019-09-30,
2023-09-04,20270,POL_66,38392.14,Active,16415.83,2015-05-05,
2023-07-15,24309,POL_3,6799.12,Active,6222.66,2016-10-26,
2023-08-24,32886,POL_10,9356.6,Active,21127.23,2019-07-24,
2023-10-02,48500,POL_79,31008.87,Expired,43173.32,2022-05-03,
2023-04-17,40404,POL_54,16699.9,Active,38548.88,2018-06-01,
2023-12-10,22474,POL_7,9858.2,Expired,30779.01,2015-02-26,
2023-10-24,22410,POL_68,31675.25,Expired,30531.79,2018-06-06,
2023-11-23,25139,POL_3,36061.15,Active,48488.34,2018-08-31,
2023-11-19,44917,POL_78,37633.15,Active,24947.38,2020-05-09,
2023-01-05,32075,POL_13,47627.4,Active,49050.09,2021-08-06,2023-05-27
2023-12-10,38796,POL_2,12715.84,Active,28729.81,2020-12-16,
2023-03-01,41678,POL_76,6129.07,Expired,25586.76,2021-12-24,
2023-01-03,38208,POL_51,30358.55,Active,24583.4,2022-06-25,
2023-10-21,17135,POL_22,7979.01,Active,22888.48,2019-09-28,
2023-06-21,2026,POL_56,12745.09,Active,16246.47,2022-01-06,
2023-09-09,22351,POL_5,11090.37,Active,22633.03,2017-10-01,
2023-06-17,32523,POL_21,16430.15,Active,8325.18,2020-01-05,
2023-08-29,49320,POL_38,31946.29,Active,15392.4,2015-03-28,
2023-08-04,15308,POL_60,9758.0,Expired,6271.55,2022-03-01,
2023-03-25,37066,POL_45,48436.77,Active,13418.64,2018-03-27,
2023-05-22,39831,POL_4,37978.94,Active,28424.19,2019-10-09,
2023-06-14,49641,POL_77,25742.07,Active,14911.36,2021-05-22,
2023-03-17,33628,POL_9,23706.91,Expired,36264.4,2016-01-17,
2023-11-06,2902,POL_48,29460.98,Active,24616.89,2015-06-19,
2023-01-21,30527,POL_28,19840.04,Expired,16022.01,2019-12-06,
2023-03-14,34892,POL_68,22635.43,Expired,43526.09,2021-05-11,
2023-10-12,6233,POL_98,8721.14,Expired,10855.94,2021-01-08,
2023-10-04,48195,POL_1,19845.45,Active,29517.98,2015-06-02,
2023-08-09,49724,POL_2,49059.64,Active,20377.73,2019-04-16,
2023-08-14,36398,POL_60,48012.96,Active,23906.69,2020-12-04,
2023-02-20,37933,POL_59,25495.35,Expired,31915.08,2016-06-07,
2023-09-27,21089,POL_90,40433.13,Active,23649.11,2017-02-05,
2023-11-29,34245,POL_33,30722.62,Active,26740.45,2019-04-14,
2023-12-19,14967,POL_30,35487.09,Expired,36388.15,2016-04-04,
2023-08-21,45165,POL_44,5116.85,Expired,28991.4,2016-12-23,
2023-03-02,12158,POL_13,25128.99,Expired,23899.06,2018-01-14,
2023-06-15,18747,POL_11,5907.37,Active,15644.23,2020-08-17,
2023-01-19,45924,POL_38,38790.77,Expired,36781.33,2017-10-06,
2023-11-28,32626,POL_39,37392.16,Expired,18716.25,2022-07-28,
2023-11-20,24953,POL_18,26855.86,Active,12527.81,2018-08-29,
2023-07-02,37033,POL_52,48724.83,Active,19675.68,2015-12-31,
2023-11-09,47929,POL_10,16185.08,Active,6705.22,2018-09-14,
2023-09-22,42492,POL_59,47545.54,Expired,22845.03,2021-04-05,
2023-11-02,45402,POL_35,25696.93,Active,32934.96,2015-11-23,
2023-08-15,17934,POL_63,35727.5,Expired,34078.53,2021-08-12,
2023-04-16,15461,POL_51,24419.79,Expired,13422.82,2021-06-08,
2023-01-11,49898,POL_95,35530.09,Active,25394.03,2015-02-09,
2023-01-11,26904,POL_21,29474.24,Active,9720.54,2016-10-30,
2023-06-25,17939,POL_12,34877.75,Active,19229.93,2019-11-22,
2023-12-03,44260,POL_9,20141.68,Active,26220.35,2017-11-13,
2023-03-01,5001,POL_27,15582.12,Expired,5107.5,2020-07-05,
2023-10-01,168,POL_55,37539.09,Expired,23895.62,2015-11-19,
2023-11-07,2426,POL_70,42281.18,Expired,30867.2,2018-07-04,
2023-11-30,37607,POL_73,43971.05,Active,37896.99,2019-03-13,
2023-05-19,19581,POL_64,17849.62,Active,34466.38,2021-12-19,
2023-11-02,21302,POL_54,39798.85,Expired,29223.97,2016-09-09,
2023-04-12,15234,POL_38,37472.17,Expired,29792.01,2019-03-28,
2023-03-19,12555,POL_92,46216.1,Active,26309.88,2017-03-09,
2023-05-14,9417,POL_47,35978.83,Expired,10331.28,2017-01-06,
2023-04-11,41684,POL_99,35990.4,Active,11756.99,2015-05-12,
2023-12-29,23780,POL_35,29867.38,Active,17278.68,2016-12-15,
2023-11-26,46477,POL_93,48267.47,Active,18260.15,2017-09-17,
2023-04-17,31571,POL_27,10479.57,Active,22657.98,2015-08-11,
2023-04-13,2227,POL_63,7833.73,Active,38676.05,2022-11-13,
2023-08-15,4802,POL_8,8024.6,Active,48127.88,2016-03-16,
2023-09-08,42387,POL_67,30054.24,Expired,31657.99,2021-02-12,
2023-05-23,20649,POL_28,25162.96,Expired,21260.1,2022-10-24,
2023-02-13,32381,POL_11,7332.57,Active,41617.06,2018-02-26,
2023-01-08,34762,POL_20,45999.68,Expired,31130.98,2021-04-04,
2023-05-12,47313,POL_52,44915.55,Active,5085.8,2020-12-28,
2023-09-16,42539,POL_3,39382.93,Active,16108.42,2019-06-15,2023-12-11
2023-11-13,37200,POL_66,6964.44,Active,38003.17,2015-03-18,2023-11-03
2023-07-12,11999,POL_73,10908.15,Active,45768.3,2022-05-04,
2023-12-06,46992,POL_67,27527.67,Active,36926.54,2019-12-05,
2023-03-02,36630,POL_2,29344.49,Expired,20840.47,2016-09-25,
2023-11-19,35030,POL_91,22385.58,Active,46058.52,2022-11-19,
2023-11-10,5661,POL_9,43464.08,Active,28883.57,2019-12-24,
2023-04-04,47670,POL_73,40837.14,Active,9225.01,2022-06-29,
2023-02-23,1161,POL_3,31534.53,Expired,9035.57,2015-08-07,
2023-11-18,34963,POL_68,8025.51,Expired,35519.02,2018-03-05,2023-06-10
2023-03-22,27905,POL_97,42522.02,Expired,45933.46,2019-02-24,2023-03-10
2023-06-17,37744,POL_63,28273.5,Expired,31499.01,2019-01-29,
2023-10-05,10727,POL_4,9087.09,Expired,21832.1,2018-07-03,
2023-07-06,15694,POL_100,29431.06,Expired,18997.55,2022-12-19,
2023-08-14,36351,POL_50,31524.87,Expired,32024.46,2016-01-24,
2023-04-09,12602,POL_85,39757.0,Expired,10291.68,2018-05-03,
2023-03-21,6551,POL_99,16276.23,Active,43226.06,2020-07-19,
2023-11-24,28281,POL_46,13828.81,Expired,14909.97,2016-12-25,2023-09-02
2023-08-21,31383,POL_50,34871.85,Active,46899.4,2018-05-24,
2023-02-06,36776,POL_21,16900.46,Active,46982.94,2021-08-01,
2023-06-28,1960,POL_11,34782.4,Expired,38541.97,2020-02-08,
2023-06-23,32247,POL_96,43837.98,Active,15938.56,2021-05-26,
2023-10-09,6071,POL_49,10843.58,Active,29467.65,2022-05-30,
2023-03-18,12079,POL_33,28459.15,Active,33720.9,2016-11-26,
2023-10-21,35653,POL_11,42156.27,Expired,8977.3,2015-04-02,
2023-01-07,4182,POL_99,22892.74,Expired,15622.75,2017-04-18,
2023-08-15,44529,POL_47,35166.11,Active,26390.14,2019-04-24,
2023-06-06,20330,POL_90,24785.94,Active,49128.49,2019-06-06,
2023-01-02,37171,POL_7,38619.46,Active,10411.68,2015-03-31,
2023-10-28,35462,POL_45,41247.48,Active,22614.17,2018-06-30,
2023-10-07,20494,POL_20,10859.19,Active,15090.14,2015-04-06,
2023-10-01,10568,POL_58,34922.01,Expired,42316.03,2017-02-15,
2023-07-13,24410,POL_24,6800.36,Active,7135.25,2016-09-10,
2023-11-18,10205,POL_46,39425.29,Active,32507.34,2021-04-20,
2023-09-30,19010,POL_38,41422.36,Active,9245.58,2018-07-30,2023-03-16
2023-12-19,10100,POL_56,48703.51,Expired,32675.67,2021-08-14,2023-03-07
2023-02-20,32441,POL_1,10178.11,Active,44117.64,2017-12-27,
2023-11-05,19659,POL_83,34703.95,Active,9339.42,2016-12-30,
2023-02-20,25655,POL_58,29170.21,Active,28011.34,2020-06-08,
2023-11-04,33284,POL_51,12295.2,Expired,15677.71,2019-08-24,
2023-05-07,35760,POL_97,33729.38,Expired,8687.44,2016-02-28,
2023-05-02,21224,POL_77,18672.05,Active,16520.07,2021-10-21,
2023-10-27,11717,POL_62,17450.2,Expired,42754.64,2020-09-18,
2023-07-27,30447,POL_63,28013.54,Expired,10071.8,2021-06-27,
2023-12-18,11228,POL_36,9479.69,Active,7888.23,2016-07-27,
2023-04-21,26194,POL_25,26902.68,Expired,39797.57,2019-09-09,2023-09-17
2023-05-19,21534,POL_45,20241.53,Active,17983.8,2022-02-22,
2023-12-02,48595,POL_3,9524.25,Active,48036.24,2022-11-15,
2023-06-02,31514,POL_66,34741.86,Active,8059.66,2015-09-20,
2023-05-12,30547,POL_90,10371.37,Active,39539.4,2018-11-03,
2023-09-22,15602,POL_30,6564.99,Expired,16114.75,2019-08-05,
2023-07-13,3537,POL_10,10875.06,Active,16157.47,2017-10-22,
2023-08-30,39516,POL_83,25203.48,Active,41610.52,2020-01-08,
2023-04-13,36807,POL_21,39259.86,Active,11898.41,2022-08-27,
2023-03-30,7526,POL_94,39104.51,Active,12860.17,2015-07-01,
2023-10-11,26767,POL_78,35544.28,Expired,33280.99,2018-08-30,
2023-03-04,20886,POL_78,6882.14,Active,16872.31,2019-12-09,
2023-10-20,49795,POL_4,11643.31,Expired,10106.15,2019-11-15,
2023-06-02,43862,POL_69,28258.05,Active,26643.04,2018-07-08,
2023-02-26,42673,POL_34,20596.61,Active,45075.73,2015-05-22,
2023-10-23,31311,POL_58,34759.14,Expired,44262.86,2015-05-22,2023-06-20
2023-04-14,22066,POL_68,24331.04,Active,19251.35,2020-09-19,2023-08-04
2023-02-25,3047,POL_37,12985.22,Expired,20675.12,2018-02-10,
2023-03-05,10908,POL_25,14272.69,Expired,17821.28,2020-01-29,
2023-06-07,34959,POL_94,31928.88,Expired,10370.41,2017-02-04,2023-09-20
2023-07-05,22592,POL_46,25510.25,Active,31677.68,2020-08-30,
2023-10-31,25386,POL_51,35474.73,Expired,32888.41,2021-11-29,
2023-01-11,35609,POL_43,44256.19,Active,25865.01,2020-09-25,
2023-11-28,37973,POL_95,13621.67,Expired,19150.83,2015-08-20,
2023-11-14,21221,POL_49,16544.3,Active,18865.7,2017-04-19,
2023-06-10,22306,POL_10,41310.75,Active,30309.56,2019-09-02,
2023-02-23,20322,POL_71,47381.16,Expired,33638.16,2021-05-07,
2023-06-19,47416,POL_42,31310.7,Active,46209.66,2022-01-16,
2023-09-18,31557,POL_48,41408.29,Expired,30682.0,2017-05-23,
2023-11-21,33062,POL_65,20445.78,Expired,36040.06,2017-04-03,
2023-01-15,24988,POL_63,24444.05,Expired,32138.43,2015-12-13,
2023-12-12,25188,POL_9,18141.65,Expired,29052.98,2020-05-08,
2023-03-10,23078,POL_89,24711.07,Active,12506.51,2021-09-27,
2023-10-08,2233,POL_81,33255.85,Active,23460.26,2016-12-17,2023-05-30
2023-05-26,23627,POL_78,45324.98,Active,43508.73,2020-07-10,
2023-07-21,20328,POL_67,15145.89,Active,37144.26,2016-07-27,
2023-01-30,23243,POL_49,14820.87,Expired,49543.02,2018-09-06,
2023-03-31,30259,POL_87,46805.49,Expired,34960.93,2022-06-28,
2023-03-20,1072,POL_60,14860.97,Active,7154.07,2021-02-09,2023-02-21
2023-09-07,49716,POL_53,10924.42,Expired,8835.64,2018-04-21,
2023-08-04,21455,POL_32,25734.16,Expired,40248.01,2021-11-26,
2023-04-25,7579,POL_85,8626.73,Expired,23971.08,2019-02-07,
2023-07-21,16445,POL_90,40492.19,Active,36857.65,2017-06-30,
2023-06-29,49591,POL_95,40995.38,Active,28084.83,2016-02-13,2023-05-09
2023-03-30,42233,POL_44,27300.04,Expired,16587.54,2016-09-23,
2023-07-18,5166,POL_28,48935.47,Active,18886.54,2020-10-17,
2023-03-13,37875,POL_62,32375.08,Active,8589.06,2015-10-13,
2023-12-25,32849,POL_40,16642.34,Active,47060.2,2020-04-20,
2023-12-01,25171,POL_51,48093.54,Expired,30756.88,2018-12-12,
2023-01-19,35220,POL_35,30703.72,Expired,28201.93,2021-06-27,
2023-08-06,27059,POL_47,5813.72,Expired,15110.77,2020-08-29,
2023-04-17,456,POL_87,47801.56,Expired,22808.37,2019-08-24,2023-03-19
2023-08-31,30366,POL_91,14169.67,Active,38151.92,2021-09-13,
2023-07-31,14538,POL_91,17995.4,Active,9413.99,2016-01-27,2023-10-02
2023-02-19,36111,POL_82,40862.95,Expired,15900.75,2019-07-16,
2023-06-27,34278,POL_32,28021.11,Expired,49811.61,2017-11-26,
2023-11-04,35896,POL_14,15918.06,Active,46653.29,2018-11-18,2023-09-30
2023-07-07,17475,POL_14,43112.0,Expired,14445.78,2016-04-08,
2023-04-17,707,POL_68,8630.45,Expired,21096.59,2022-07-01,
2023-11-03,39224,POL_62,34578.34,Expired,35917.7,2021-03-19,2023-09-03
2023-08-09,36228,POL_85,42393.4,Active,37421.37,2019-04-04,2023-06-13
2023-06-29,7408,POL_11,24373.37,Expired,17576.02,2018-11-05,
2023-04-26,37879,POL_98,36307.07,Active,36878.32,2018-11-02,2023-11-20
2023-05-11,12792,POL_67,6396.58,Active,24942.2,2022-03-19,
2023-04-02,24247,POL_87,43399.33,Expired,5597.96,2017-05-08,
2023-07-29,28562,POL_54,33341.11,Expired,39032.94,2021-03-31,
2023-12-16,2675,POL_22,28077.31,Active,31849.83,2018-11-04,
2023-03-04,1311,POL_99,35553.92,Expired,23249.68,2016-08-26,
2023-03-12,44769,POL_18,27618.22,Expired,47821.57,2022-10-01,
2023-05-27,32111,POL_51,48593.15,Expired,30577.6,2022-02-08,
2023-11-26,41447,POL_14,24545.66,Active,41661.36,2015-04-13,
2023-12-09,25082,POL_31,30984.87,Expired,28881.41,2017-11-12,
2023-11-08,32928,POL_81,9268.73,Active,7690.78,2015-08-03,
2023-05-03,27525,POL_48,14641.96,Expired,23666.04,2018-12-23,
2023-12-01,4552,POL_44,40363.8,Active,18578.18,2020-04-01,
2023-07-19,2630,POL_76,12276.2,Active,49923.75,2020-01-07,
2023-01-16,4541,POL_87,44955.66,Active,41852.7,2019-06-21,
2023-12-22,6497,POL_15,31966.44,Expired,37748.48,2019-09-21,
2023-06-08,3486,POL_37,9870.52,Active,10188.66,2018-09-05,
2023-06-23,29468,POL_17,9353.76,Active,39782.11,2015-03-23,
2023-09-06,39488,POL_59,29962.38,Expired,40085.59,2015-02-10,
2023-01-29,29893,POL_22,31795.89,Active,46111.69,2017-05-07,
2023-03-30,24618,POL_93,14787.73,Expired,41232.66,2016-01-30,
2023-09-08,24971,POL_16,16343.38,Expired,10451.46,2018-02-15,2023-10-01
2023-10-16,44487,POL_20,9853.19,Active,37283.75,2016-09-18,
2023-08-23,6294,POL_32,23048.05,Active,44704.6,2016-05-17,
2023-12-08,33808,POL_18,22362.73,Expired,18280.11,2017-07-02,
2023-11-18,46182,POL_56,49767.81,Active,48701.91,2020-08-11,
2023-01-19,14881,POL_84,44452.29,Expired,6318.36,2016-11-16,
2023-02-26,8380,POL_38,44873.52,Active,39954.01,2020-01-02,
2023-05-05,7089,POL_9,36455.91,Active,47828.1,2016-02-24,
2023-12-10,2535,POL_52,40286.54,Active,12165.38,2022-07-27,
2023-12-25,21191,POL_85,23135.15,Expired,33296.35,2017-09-03,
2023-03-04,39908,POL_58,45903.79,Active,23939.78,2018-10-13,
2023-12-02,39829,POL_87,34567.6,Expired,36681.0,2017-03-30,
2023-02-22,31897,POL_27,38011.61,Expired,8174.61,2018-09-21,
2023-03-20,40547,POL_68,21566.56,Expired,43160.23,2017-06-10,
2023-08-31,47465,POL_82,32995.31,Expired,19101.94,2017-06-14,
2023-12-17,30448,POL_7,8822.25,Expired,13297.32,2016-01-24,
2023-09-10,6259,POL_23,32647.74,Active,26489.72,2017-10-09,
2023-01-25,15005,POL_3,5375.03,Expired,43934.77,2021-05-06,
2023-05-25,19935,POL_70,23823.21,Active,41113.26,2018-02-11,
2023-02-19,24157,POL_11,48404.18,Active,7769.03,2015-12-28,
2023-03-31,17462,POL_28,9998.84,Expired,33840.91,2020-04-27,
2023-08-18,24678,POL_28,25814.37,Expired,31433.1,2019-05-23,
2023-11-23,18068,POL_82,49100.28,Active,48591.9,2022-07-16,
2023-07-30,14587,POL_100,31855.76,Expired,18314.75,2017-01-08,2023-05-01
2023-02-26,5711,POL_10,21816.03,Active,18372.82,2019-08-10,
2023-11-25,33326,POL_32,11134.8,Expired,33346.58,2021-10-23,
2023-04-08,6100,POL_30,45464.47,Active,13490.21,2017-10-25,
2023-05-14,6116,POL_38,27426.94,Active,47302.87,2015-03-12,
2023-08-09,48302,POL_68,28740.53,Expired,39668.63,2018-09-22,2023-10-27
2023-11-24,39698,POL_8,47621.07,Active,13950.14,2020-09-20,
2023-07-21,46032,POL_24,46746.31,Active,5879.75,2020-07-07,
2023-12-09,17878,POL_62,42038.59,Expired,30346.29,2018-08-03,
2023-10-27,9291,POL_4,24747.14,Expired,12376.18,2022-02-03,2023-05-12
2023-03-20,33862,POL_2,7923.42,Expired,8669.26,2015-10-16,2023-08-13
2023-06-16,31099,POL_62,41422.52,Expired,33928.65,2021-09-27,
2023-07-26,38382,POL_96,40699.89,Active,23866.84,2020-05-15,2023-02-01
2023-02-16,29274,POL_94,26237.27,Active,44754.6,2015-09-26,
2023-01-07,36423,POL_21,16102.74,Active,17619.84,2021-01-27,
2023-10-22,10579,POL_43,15841.13,Expired,49537.62,2020-06-29,
2023-05-30,49274,POL_80,15234.13,Expired,21320.28,2019-07-09,
2023-02-02,21800,POL_36,31479.46,Expired,33044.49,2022-11-26,
2023-05-20,36129,POL_25,13261.22,Active,43171.03,2019-08-25,2023-06-09
2023-04-01,18002,POL_88,35662.67,Expired,6053.36,2021-04-13,
2023-11-15,3710,POL_73,32141.06,Expired,6250.73,2015-07-19,2023-08-20
2023-03-13,46042,POL_71,27116.93,Expired,6534.21,2015-06-26,
2023-05-15,10337,POL_62,24532.06,Expired,9927.19,2020-07-01,
2023-04-04,1839,POL_48,46555.01,Expired,47682.74,2019-01-29,
2023-06-03,33616,POL_91,30100.29,Active,43829.3,2020-01-14,
2023-08-05,28754,POL_30,19420.69,Expired,46354.59,2019-08-21,
2023-01-08,12347,POL_69,32804.17,Active,47994.51,2022-04-03,
2023-02-26,29848,POL_60,19074.21,Expired,17555.64,2016-06-18,
2023-11-19,42926,POL_54,39595.64,Active,37861.15,2016-01-01,
2023-12-05,21149,POL_1,40671.2,Active,30440.61,2016-03-08,
2023-06-05,43670,POL_60,31037.7,Expired,19766.68,2022-12-17,
2023-03-21,14755,POL_70,12147.28,Active,16554.74,2019-05-27,
2023-11-01,21353,POL_4,11340.39,Active,5486.58,2022-08-12,
2023-11-11,1113,POL_6,44595.35,Expired,15819.59,2021-09-03,
2023-03-01,3122,POL_13,8818.23,Expired,23729.11,2019-09-22,
2023-02-15,18269,POL_96,44616.09,Active,7914.11,2022-01-02,
2023-07-08,9280,POL_44,43010.49,Expired,10510.9,2021-09-28,
2023-08-24,9870,POL_71,14886.95,Active,16080.1,2019-06-09,
2023-03-31,17471,POL_92,7397.6,Active,32587.29,2021-11-18,2023-02-13
2023-11-12,31339,POL_17,16467.78,Expired,41588.21,2017-11-24,
2023-06-13,14140,POL_96,38753.82,Expired,22308.71,2020-04-29,
2023-09-05,29794,POL_98,49252.82,Active,11158.1,2017-07-24,
2023-06-25,36125,POL_14,35605.01,Active,16160.05,2022-12-13,
2023-11-24,40090,POL_5,39010.76,Expired,21336.4,2022-06-23,
2023-04-24,4108,POL_49,20496.56,Active,36957.45,2018-08-11,
2023-11-20,34842,POL_74,25063.63,Expired,33245.4,2018-05-31,
2023-12-26,49835,POL_6,48084.43,Expired,40707.05,2020-04-05,
2023-12-08,44743,POL_74,9496.87,Active,27074.45,2017-03-11,
2023-02-05,11856,POL_95,13202.06,Active,49428.06,2020-11-14,
2023-09-09,40083,POL_29,48979.92,Expired,12684.85,2021-03-20,
2023-05-16,43026,POL_83,10258.05,Active,26863.98,2016-10-30,
2023-07-10,38609,POL_49,19817.68,Active,24924.03,2015-05-20,
2023-10-04,21860,POL_74,22729.9,Active,12016.88,2016-08-25,
2023-11-07,38243,POL_15,45921.66,Active,31000.26,2021-08-29,
2023-06-26,13001,POL_3,14443.77,Active,17903.13,2017-09-19,
2023-02-26,39816,POL_90,35160.7,Active,42902.07,2021-06-29,
2023-08-09,380,POL_40,21649.31,Active,19312.59,2022-09-28,
2023-12-12,25618,POL_50,35875.51,Expired,32790.7,2022-03-01,
2023-09-11,21760,POL_46,31102.61,Active,7610.92,2019-08-16,
2023-10-13,13794,POL_85,25415.51,Expired,6173.99,2015-10-01,
2023-05-10,19714,POL_7,44489.26,Active,24948.98,2015-10-18,
2023-09-30,15832,POL_89,41236.53,Expired,33563.88,2021-07-02,
2023-10-20,21911,POL_39,35280.73,Active,25009.12,2018-03-06,
2023-10-18,1592,POL_12,39704.94,Active,21374.4,2016-09-25,
2023-09-26,22680,POL_100,14251.93,Expired,32883.49,2017-06-10,
2023-12-28,30668,POL_53,16177.25,Expired,7238.91,2015-02-02,
2023-01-04,15604,POL_16,7395.61,Active,14420.09,2022-07-10,
2023-05-31,24442,POL_61,20644.13,Active,18612.05,2018-04-30,
2023-04-23,33079,POL_1,46015.06,Expired,35484.06,2018-09-05,
2023-09-03,8755,POL_37,44744.36,Expired,44222.14,2019-01-26,
2023-03-27,37935,POL_91,18775.63,Active,12148.02,2021-07-25,
2023-04-21,4497,POL_33,45252.0,Expired,15357.55,2019-10-23,
2023-06-04,46654,POL_69,10364.21,Active,38860.24,2018-06-30,
2023-07-16,28946,POL_89,22329.55,Active,44486.58,2017-12-09,
2023-04-28,30689,POL_42,16392.61,Expired,28744.77,2017-09-17,
2023-10-10,32559,POL_5,5942.89,Active,24871.06,2015-01-17,
2023-10-17,1229,POL_3,10973.57,Active,9933.61,2021-10-24,
2023-05-17,31414,POL_94,27257.93,Expired,23695.33,2022-09-30,
2023-05-17,43120,POL_8,8490.46,Active,34845.78,2022-03-22,
2023-04-20,14849,POL_94,49591.46,Expired,47900.32,2017-04-12,
2023-10-12,18512,POL_46,48352.47,Active,13060.25,2019-01-30,
2023-12-23,40769,POL_90,40629.21,Expired,48835.12,2017-11-30,
2023-06-11,10546,POL_45,12998.42,Expired,25513.84,2021-05-10,
2023-11-20,29555,POL_16,28988.82,Active,7192.51,2016-03-05,
2023-11-11,11135,POL_41,35930.01,Active,17797.52,2020-08-06,2023-01-07
2023-01-09,15701,POL_29,31145.13,Active,35879.83,2016-08-04,
2023-04-03,43932,POL_3,46194.37,Expired,29155.08,2018-12-27,
2023-03-15,5459,POL_36,12697.29,Expired,33972.63,2016-04-11,
2023-07-12,14051,POL_20,46133.99,Expired,45926.25,2022-08-07,2023-01-30
2023-02-25,48798,POL_59,45432.67,Active,46628.0,2020-02-28,
2023-06-19,21594,POL_75,48213.21,Expired,27623.8,2016-03-10,
2023-08-11,42107,POL_4,18217.32,Active,34876.81,2015-09-06,
2023-05-05,44363,POL_84,24639.05,Active,35126.37,2022-03-26,
2023-02-02,36468,POL_9,19564.74,Active,44561.67,2021-08-30,
2023-05-09,4380,POL_75,39330.21,Active,39341.4,2022-06-14,
2023-06-22,18751,POL_28,30813.34,Expired,13629.62,2020-06-28,
